City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
566,Cochabamba,BO,-17.3895,-66.1568,65.19,20,0,1.99,clear sky
567,Meadow Lake,US,34.8014,-106.5436,85.41,19,0,16.84,clear sky
568,Barcelona,ES,41.3888,2.159,93.72,49,20,6.91,few clouds
569,Siilinjarvi,FI,63.0833,27.6667,66.22,55,20,2.3,few clouds
570,Jingdezhen,CN,29.2947,117.2079,70.21,95,70,1.32,heavy intensity rain
571,Takoradi,GH,4.8845,-1.7554,81.46,73,82,14.0,broken clouds
572,Le Vauclin,MQ,14.5452,-60.8388,80.85,100,75,17.27,mist
573,Yenagoa,NG,4.9247,6.2642,78.76,87,97,6.08,moderate rain
574,Sinnamary,GF,5.3833,-52.95,82.31,73,24,6.6,few clouds
575,Bonavista,CA,48.6499,-53.1147,43.93,82,100,12.19,overcast clouds
576,Kotturu,IN,14.8167,76.2167,79.68,66,80,15.93,broken clouds
577,Port Macquarie,AU,-31.4333,152.9167,43.9,85,10,5.82,clear sky
578,Gazojak,TM,41.1875,61.4036,93.18,12,93,10.8,overcast clouds
579,Fez,MA,34.0372,-4.9998,106.05,21,40,3.44,scattered clouds
580,Zeerust,ZA,-25.5369,26.0751,60.13,42,100,6.24,overcast clouds
581,Bela,IN,25.9333,81.9833,102.58,25,43,13.24,scattered clouds
582,Kindersley,CA,51.4668,-109.1682,55.42,67,20,14.97,few clouds
583,Ilheus,BR,-14.7889,-39.0494,80.42,74,75,16.11,broken clouds
584,Dingle,PH,10.9995,122.6711,78.15,84,57,2.62,broken clouds
585,Kushmurun,KZ,52.4503,64.6311,61.12,62,70,6.89,broken clouds
586,Ust-Charyshskaya Pristan,RU,52.3934,83.6635,60.75,95,96,4.27,light rain
587,Lethem,GY,3.3803,-59.7968,83.25,70,51,2.57,broken clouds
588,Tocopilla,CL,-22.092,-70.1979,64.89,65,5,8.16,clear sky
589,Kozhva,RU,65.1073,57.0459,57.85,72,100,3.27,overcast clouds
590,Xiaoweizhai,CN,26.1903,107.5125,65.26,86,79,3.09,broken clouds
591,Along,IN,28.1667,94.7667,72.46,100,100,0.96,light rain
592,Lieksa,FI,63.3167,30.0167,60.57,70,100,3.83,overcast clouds
593,Batticaloa,LK,7.7102,81.6924,75.92,83,95,9.75,overcast clouds
594,Nalut,LY,30.3333,10.85,90.16,11,0,12.21,clear sky
595,Hit,IQ,33.6416,42.8251,93.2,22,0,9.75,clear sky
596,Marzuq,YE,14.4,46.4667,85.42,19,55,3.67,broken clouds
597,Dargaville,NZ,-35.9333,173.8833,57.0,81,15,13.91,few clouds
598,Udachnyy,RU,66.4167,112.4,66.45,27,77,6.89,broken clouds
